date,country,channel,device,product_category,users,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue,ad_spend
2026-02-19,Austria,Direct,Mobile,Watches,276,335,245,45,22,10,1984.22,0.0
2026-02-19,Germany,Direct,Tablet,Rings,76,102,76,8,4,2,306.74,0.0
2026-02-19,Switzerland,Referral,Desktop,Earrings,104,120,82,8,3,1,61.96,0.0
2026-02-19,Germany,Referral,Mobile,Necklaces,135,187,90,12,5,1,89.01,0.0
2026-02-19,Austria,Referral,Tablet,Bracelets,66,86,66,10,6,2,188.3,0.0
2026-02-20,Switzerland,Organic Search,Desktop,Necklaces,330,443,317,64,44,20,1777.13,0.0
2026-02-20,Austria,Organic Search,Mobile,Rings,499,591,395,38,26,11,1811.11,0.0
2026-02-20,Germany,Organic Search,Tablet,Rings,157,217,130,13,8,3,490.63,0.0
2026-02-20,Germany,Paid Search,Desktop,Rings,328,432,339,40,18,8,1489.22,324.97
2026-02-20,Austria,Paid Search,Mobile,Watches,368,489,292,59,38,18,4579.31,286.33
2026-02-20,Germany,Paid Search,Tablet,Necklaces,132,158,122,23,15,6,639.67,82.68
2026-02-20,Germany,Email,Desktop,Necklaces,123,143,88,7,4,2,167.51,11.4
2026-02-20,Germany,Email,Mobile,Watches,252,294,168,25,14,8,1581.14,22.53
2026-02-20,Switzerland,Email,Tablet,Bracelets,31,39,24,3,1,0,0.0,2.4
2026-02-20,Germany,Social Media,Desktop,Bracelets,258,340,163,21,10,4,345.4,78.01
2026-02-20,Germany,Social Media,Mobile,Earrings,402,461,347,67,36,13,850.74,224.18
2026-02-20,Switzerland,Social Media,Tablet,Watches,112,132,64,11,5,2,382.33,28.94
2026-02-20,Germany,Direct,Desktop,Earrings,270,308,141,18,8,3,189.5,0.0
2026-02-20,Switzerland,Direct,Mobile,Earrings,300,374,186,28,20,10,786.44,0.0
2026-02-20,Austria,Direct,Tablet,Earrings,82,113,76,12,6,2,152.32,0.0
2026-02-20,Germany,Referral,Desktop,Necklaces,102,125,92,19,11,4,359.15,0.0
2026-02-20,Switzerland,Referral,Mobile,Bracelets,56,76,39,6,3,1,97.29,0.0
2026-02-20,Germany,Referral,Tablet,Earrings,28,35,19,3,2,0,0.0,0.0
2026-02-21,Austria,Organic Search,Desktop,Bracelets,396,461,261,29,14,6,435.46,0.0
2026-02-21,Austria,Organic Search,Mobile,Bracelets,470,624,324,68,35,15,1103.78,0.0
2026-02-21,Switzerland,Organic Search,Tablet,Watches,176,198,89,11,5,2,489.78,0.0
2026-02-21,Germany,Paid Search,Desktop,Rings,298,381,188,32,17,8,1312.98,319.1
2026-02-21,Switzerland,Paid Search,Mobile,Necklaces,402,488,365,44,21,9,991.41,416.62
2026-02-21,Germany,Paid Search,Tablet,Bracelets,94,127,89,19,11,5,499.62,78.83
2026-02-21,Switzerland,Email,Desktop,Bracelets,146,168,100,20,13,7,632.13,13.02
2026-02-21,Germany,Email,Mobile,Rings,238,286,178,34,16,9,1475.45,13.52
2026-02-21,Austria,Email,Tablet,Earrings,70,91,52,4,2,1,83.47,5.99
2026-02-21,Switzerland,Social Media,Desktop,Earrings,252,302,150,14,8,2,139.04,123.6
2026-02-21,Switzerland,Social Media,Mobile,Rings,395,454,355,46,30,11,1878.3,189.88
2026-02-21,Germany,Social Media,Tablet,Necklaces,124,144,100,15,7,2,199.41,71.41
2026-02-21,Austria,Direct,Desktop,Necklaces,160,218,133,22,15,7,735.57,0.0
2026-02-21,Austria,Direct,Mobile,Necklaces,317,370,192,24,13,7,728.71,0.0
2026-02-21,Austria,Direct,Tablet,Earrings,102,125,97,9,4,2,122.06,0.0
2026-02-21,Germany,Referral,Desktop,Watches,128,149,118,12,6,2,412.82,0.0
2026-02-21,Germany,Referral,Mobile,Necklaces,145,183,101,18,12,5,541.83,0.0
2026-02-21,Switzerland,Referral,Tablet,Earrings,47,54,32,6,3,1,71.15,0.0
2026-02-22,Switzerland,Organic Search,Desktop,Necklaces,317,397,305,48,33,16,1333.39,0.0
2026-02-22,Austria,Organic Search,Mobile,Rings,359,436,218,37,25,12,1733.14,0.0
2026-02-22,Switzerland,Organic Search,Tablet,Necklaces,142,184,133,23,12,6,611.04,0.0
2026-02-22,Germany,Paid Search,Desktop,Necklaces,274,307,148,16,11,5,503.66,171.33
2026-02-22,Austria,Paid Search,Mobile,Rings,444,539,245,47,21,10,1751.62,417.43
2026-02-22,Austria,Paid Search,Tablet,Rings,77,98,56,10,5,2,375.75,66.58
2026-02-22,Germany,Email,Desktop,Bracelets,148,182,106,21,13,7,701.07,13.53
2026-02-22,Switzerland,Email,Mobile,Rings,240,267,195,18,11,6,982.79,17.38
2026-02-22,Austria,Email,Tablet,Bracelets,76,93,42,5,2,1,83.59,2.95
2026-02-22,Switzerland,Social Media,Desktop,Rings,260,292,167,31,18,7,1320.33,137.07
2026-02-22,Austria,Social Media,Mobile,Rings,275,359,266,50,28,10,1368.7,84.99
2026-02-22,Germany,Social Media,Tablet,Earrings,152,175,110,20,10,3,196.27,94.53
2026-02-22,Switzerland,Direct,Desktop,Earrings,137,189,146,20,14,7,571.57,0.0
2026-02-22,Switzerland,Direct,Mobile,Earrings,206,276,146,26,12,5,400.77,0.0
2026-02-22,Switzerland,Direct,Tablet,Necklaces,105,141,79,7,3,1,81.67,0.0
2026-02-22,Switzerland,Referral,Desktop,Watches,60,74,58,9,4,1,201.36,0.0
2026-02-22,Germany,Referral,Mobile,Watches,141,173,92,17,11,5,966.94,0.0
2026-02-22,Austria,Referral,Tablet,Rings,19,24,16,2,0,0,0.0,0.0
2026-02-23,Switzerland,Organic Search,Desktop,Earrings,275,376,280,58,29,12,735.63,0.0
2026-02-23,Germany,Organic Search,Mobile,Necklaces,401,547,377,49,26,14,1269.57,0.0
2026-02-23,Switzerland,Organic Search,Tablet,Bracelets,104,120,58,7,3,1,72.4,0.0
2026-02-23,Germany,Paid Search,Desktop,Necklaces,240,282,218,23,10,4,351.77,178.35
2026-02-23,Austria,Paid Search,Mobile,Watches,343,468,323,31,16,6,1449.13,363.15
2026-02-23,Austria,Paid Search,Tablet,Necklaces,110,129,80,12,6,2,207.19,115.28
2026-02-23,Austria,Email,Desktop,Earrings,152,177,116,11,5,3,209.64,11.47
2026-02-23,Switzerland,Email,Mobile,Earrings,183,221,146,20,12,6,381.59,4.87
2026-02-23,Germany,Email,Tablet,Necklaces,51,62,46,9,5,2,215.3,2.84
2026-02-23,Austria,Social Media,Desktop,Rings,239,305,145,24,13,5,769.2,56.13
2026-02-23,Switzerland,Social Media,Mobile,Rings,299,385,204,18,9,3,502.24,171.33
2026-02-23,Austria,Social Media,Tablet,Necklaces,109,149,113,15,10,3,261.91,71.07
2026-02-23,Switzerland,Direct,Desktop,Watches,179,242,147,24,15,7,1318.61,0.0
2026-02-23,Switzerland,Direct,Mobile,Bracelets,276,308,236,28,19,9,660.72,0.0
2026-02-23,Austria,Direct,Tablet,Bracelets,106,123,73,8,4,2,190.59,0.0
2026-02-23,Germany,Referral,Desktop,Watches,92,112,65,11,6,2,518.41,0.0
2026-02-23,Austria,Referral,Mobile,Rings,115,160,77,9,5,2,293.41,0.0
2026-02-23,Austria,Referral,Tablet,Rings,38,44,28,2,1,0,0.0,0.0
2026-02-24,Germany,Organic Search,Desktop,Rings,336,405,297,34,17,7,1001.51,0.0
2026-02-24,Switzerland,Organic Search,Mobile,Bracelets,461,539,410,88,50,24,2110.7,0.0
2026-02-24,Germany,Organic Search,Tablet,Watches,81,106,76,11,5,2,460.01,0.0
2026-02-24,Austria,Paid Search,Desktop,Necklaces,275,329,232,25,11,5,405.93,183.6
2026-02-24,Germany,Paid Search,Mobile,Earrings,345,456,299,46,32,15,1133.32,398.5
2026-02-24,Austria,Paid Search,Tablet,Necklaces,124,141,74,9,6,3,320.06,76.7
2026-02-24,Austria,Email,Desktop,Necklaces,101,114,74,6,3,1,81.3,5.43
2026-02-24,Switzerland,Email,Mobile,Watches,180,249,169,24,12,7,1541.56,7.23
2026-02-24,Austria,Email,Tablet,Watches,27,34,19,1,0,0,0.0,1.04
2026-02-24,Switzerland,Social Media,Desktop,Necklaces,230,283,176,24,15,5,422.9,144.66
2026-02-24,Austria,Social Media,Mobile,Necklaces,275,373,197,32,21,7,736.07,188.52
2026-02-24,Switzerland,Social Media,Tablet,Rings,94,117,59,6,3,1,141.28,42.85
2026-02-24,Germany,Direct,Desktop,Earrings,151,174,120,12,7,3,188.92,0.0
2026-02-24,Austria,Direct,Mobile,Rings,218,260,155,12,8,4,677.06,0.0
2026-02-24,Germany,Direct,Tablet,Bracelets,36,48,23,4,2,1,87.22,0.0
2026-02-24,Austria,Referral,Desktop,Bracelets,74,87,42,8,4,1,79.91,0.0
2026-02-24,Switzerland,Referral,Mobile,Earrings,129,149,82,10,6,2,124.53,0.0
2026-02-24,Germany,Referral,Tablet,Watches,65,80,53,5,2,0,0.0,0.0
2026-02-25,Switzerland,Organic Search,Desktop,Watches,263,330,172,15,10,4,1018.16,0.0
2026-02-25,Austria,Organic Search,Mobile,Watches,408,499,383,83,59,26,5644.83,0.0
2026-02-25,Austria,Organic Search,Tablet,Bracelets,130,173,112,19,13,5,505.26,0.0
2026-02-25,Switzerland,Paid Search,Desktop,Bracelets,242,314,247,37,24,11,1111.09,239.24
2026-02-25,Austria,Paid Search,Mobile,Rings,344,471,260,37,19,9,1470.14,213.15
2026-02-25,Austria,Paid Search,Tablet,Bracelets,134,160,72,8,4,1,76.86,78.88
2026-02-25,Germany,Email,Desktop,Earrings,157,197,151,18,8,5,349.26,15.37
2026-02-25,Austria,Email,Mobile,Bracelets,236,269,207,33,16,8,611.12,17.77
2026-02-25,Switzerland,Email,Tablet,Earrings,71,92,44,7,4,2,123.71,4.75
2026-02-25,Germany,Social Media,Desktop,Earrings,235,303,235,42,24,9,637.21,156.85
2026-02-25,Austria,Social Media,Mobile,Bracelets,350,410,272,33,17,6,530.47,159.6
2026-02-25,Austria,Social Media,Tablet,Earrings,69,95,70,6,3,1,80.06,20.08
2026-02-25,Switzerland,Direct,Desktop,Rings,187,240,116,13,7,3,532.4,0.0
2026-02-25,Switzerland,Direct,Mobile,Necklaces,207,255,178,31,18,9,793.65,0.0
2026-02-25,Germany,Direct,Tablet,Rings,59,71,49,10,6,3,419.28,0.0
2026-02-25,Germany,Referral,Desktop,Earrings,76,92,45,4,2,0,0.0,0.0
2026-02-25,Germany,Referral,Mobile,Bracelets,103,137,72,14,7,3,227.75,0.0
2026-02-25,Austria,Referral,Tablet,Necklaces,66,80,41,7,4,1,96.58,0.0
2026-02-26,Germany,Organic Search,Desktop,Earrings,308,374,216,25,14,7,556.01,0.0
2026-02-26,Austria,Organic Search,Mobile,Earrings,391,540,329,52,23,10,605.44,0.0
2026-02-26,Switzerland,Organic Search,Tablet,Necklaces,157,185,101,21,11,5,461.74,0.0
2026-02-26,Germany,Paid Search,Desktop,Watches,255,314,197,20,9,4,889.52,276.11
2026-02-26,Switzerland,Paid Search,Mobile,Bracelets,340,439,258,53,34,15,1377.82,323.99
2026-02-26,Germany,Paid Search,Tablet,Bracelets,158,184,116,11,6,3,271.86,119.95
2026-02-26,Switzerland,Email,Desktop,Necklaces,165,217,148,22,14,7,589.79,15.81
2026-02-26,Austria,Email,Mobile,Rings,206,235,167,23,10,5,917.1,5.73
2026-02-26,Austria,Email,Tablet,Bracelets,17,20,11,1,0,0,0.0,0.7
2026-02-26,Switzerland,Social Media,Desktop,Rings,192,228,120,22,12,4,674.39,94.11
2026-02-26,Switzerland,Social Media,Mobile,Necklaces,284,382,172,32,19,7,724.07,204.13
2026-02-26,Germany,Social Media,Tablet,Watches,91,110,68,13,8,3,703.87,42.54
2026-02-26,Germany,Direct,Desktop,Rings,188,227,171,27,13,6,983.57,0.0
2026-02-26,Germany,Direct,Mobile,Earrings,218,264,149,16,11,6,460.38,0.0
2026-02-26,Switzerland,Direct,Tablet,Earrings,75,98,62,7,4,2,149.31,0.0
2026-02-26,Austria,Referral,Desktop,Rings,78,93,45,6,4,1,154.93,0.0
2026-02-26,Switzerland,Referral,Mobile,Necklaces,125,172,89,17,9,4,388.64,0.0
2026-02-26,Germany,Referral,Tablet,Bracelets,97,111,77,14,6,2,188.49,0.0
2026-02-27,Germany,Organic Search,Desktop,Earrings,345,465,326,30,17,7,498.41,0.0
2026-02-27,Germany,Organic Search,Mobile,Rings,417,577,270,50,34,16,2671.04,0.0
2026-02-27,Austria,Organic Search,Tablet,Watches,106,143,99,15,7,3,642.26,0.0
2026-02-27,Switzerland,Paid Search,Desktop,Bracelets,314,394,185,20,12,5,368.06,335.25
2026-02-27,Switzerland,Paid Search,Mobile,Watches,377,517,312,37,20,9,1772.89,335.49
2026-02-27,Austria,Paid Search,Tablet,Necklaces,115,156,74,8,4,1,95.5,93.81
2026-02-27,Switzerland,Email,Desktop,Watches,159,191,121,14,9,5,1281.66,11.91
2026-02-27,Germany,Email,Mobile,Bracelets,185,230,109,22,15,8,628.16,9.74
2026-02-27,Germany,Email,Tablet,Watches,77,97,69,14,6,3,696.88,3.69
2026-02-27,Switzerland,Social Media,Desktop,Rings,230,316,236,31,14,5,742.85,101.23
2026-02-27,Germany,Social Media,Mobile,Watches,325,420,268,34,15,5,1246.94,167.43
2026-02-27,Switzerland,Social Media,Tablet,Rings,97,125,92,12,6,2,333.97,66.55
2026-02-27,Germany,Direct,Desktop,Earrings,182,223,133,24,16,7,544.38,0.0
2026-02-27,Switzerland,Direct,Mobile,Bracelets,333,449,204,39,28,12,972.61,0.0
2026-02-27,Austria,Direct,Tablet,Watches,45,58,39,7,4,2,461.54,0.0
2026-02-27,Switzerland,Referral,Desktop,Watches,133,153,114,16,7,2,447.95,0.0
2026-02-27,Austria,Referral,Mobile,Watches,154,174,95,15,8,3,737.94,0.0
2026-02-27,Germany,Referral,Tablet,Necklaces,46,60,37,4,2,0,0.0,0.0
2026-02-28,Austria,Organic Search,Desktop,Watches,360,451,253,39,20,10,1882.41,0.0
2026-02-28,Germany,Organic Search,Mobile,Bracelets,523,641,298,33,15,7,521.88,0.0
2026-02-28,Austria,Organic Search,Tablet,Bracelets,132,153,91,15,10,4,382.79,0.0
2026-02-28,Germany,Paid Search,Desktop,Necklaces,359,402,307,40,29,12,1115.95,239.37
2026-02-28,Switzerland,Paid Search,Mobile,Watches,434,524,383,58,39,18,4668.76,335.06
2026-02-28,Switzerland,Paid Search,Tablet,Necklaces,101,140,98,13,9,3,298.65,132.85
2026-02-28,Switzerland,Email,Desktop,Bracelets,128,151,112,17,7,3,256.11,5.46
2026-02-28,Germany,Email,Mobile,Watches,190,247,132,15,10,5,1223.05,6.65
2026-02-28,Germany,Email,Tablet,Bracelets,15,20,9,1,0,0,0.0,1.34
2026-02-28,Austria,Social Media,Desktop,Bracelets,279,340,251,24,14,5,460.3,137.38
2026-02-28,Germany,Social Media,Mobile,Necklaces,334,421,263,26,15,6,659.34,78.2
2026-02-28,Germany,Social Media,Tablet,Earrings,107,135,96,17,10,3,180.26,32.64
2026-02-28,Austria,Direct,Desktop,Rings,261,295,226,29,16,8,1238.89,0.0
2026-02-28,Switzerland,Direct,Mobile,Earrings,327,396,263,57,26,14,1145.36,0.0
2026-02-28,Germany,Direct,Tablet,Rings,25,33,20,1,0,0,0.0,0.0
2026-02-28,Germany,Referral,Desktop,Bracelets,119,144,83,14,7,2,161.12,0.0
2026-02-28,Germany,Referral,Mobile,Watches,128,177,111,17,10,4,866.29,0.0
2026-02-28,Switzerland,Referral,Tablet,Bracelets,78,88,40,8,5,2,161.06,0.0
2026-03-01,Germany,Organic Search,Desktop,Bracelets,273,365,201,29,14,6,567.99,0.0
2026-03-01,Switzerland,Organic Search,Mobile,Bracelets,465,554,276,30,21,10,991.01,0.0
2026-03-01,Austria,Organic Search,Tablet,Earrings,100,124,91,11,5,2,144.52,0.0
2026-03-01,Austria,Paid Search,Desktop,Earrings,245,318,155,27,18,8,527.56,280.56
2026-03-01,Switzerland,Paid Search,Mobile,Watches,350,447,213,40,26,11,2290.86,342.09
2026-03-01,Switzerland,Paid Search,Tablet,Bracelets,90,108,51,8,5,2,163.39,94.04
2026-03-01,Germany,Email,Desktop,Necklaces,166,187,125,14,8,4,358.28,5.44
2026-03-01,Switzerland,Email,Mobile,Rings,155,183,100,10,7,4,641.29,9.05
2026-03-01,Austria,Email,Tablet,Bracelets,54,68,36,4,2,1,91.79,2.09
2026-03-01,Germany,Social Media,Desktop,Watches,253,291,220,38,22,8,1830.74,84.19
2026-03-01,Germany,Social Media,Mobile,Necklaces,367,429,236,50,27,10,962.02,127.84
2026-03-01,Austria,Social Media,Tablet,Bracelets,118,151,88,8,5,2,169.01,40.3
2026-03-01,Austria,Direct,Desktop,Earrings,185,213,126,19,10,5,396.61,0.0
2026-03-01,Germany,Direct,Mobile,Watches,256,324,249,29,19,9,1993.21,0.0
2026-03-01,Switzerland,Direct,Tablet,Bracelets,49,65,43,9,5,2,145.69,0.0
2026-03-01,Switzerland,Referral,Desktop,Rings,70,98,57,10,5,2,345.35,0.0
2026-03-01,Germany,Referral,Mobile,Watches,143,160,118,15,9,3,637.58,0.0
2026-03-01,Austria,Referral,Tablet,Rings,68,84,45,3,2,0,0.0,0.0
2026-03-02,Switzerland,Organic Search,Desktop,Earrings,293,405,271,47,21,10,627.14,0.0
2026-03-02,Switzerland,Organic Search,Mobile,Rings,466,532,399,36,21,10,1368.26,0.0
2026-03-02,Germany,Organic Search,Tablet,Earrings,111,131,95,10,6,2,144.11,0.0
2026-03-02,Austria,Paid Search,Desktop,Watches,240,311,189,17,12,5,1100.37,174.51
2026-03-02,Austria,Paid Search,Mobile,Watches,363,412,262,29,13,6,1474.37,332.6
2026-03-02,Switzerland,Paid Search,Tablet,Rings,83,110,87,11,5,2,344.0,67.78
2026-03-02,Germany,Email,Desktop,Earrings,132,177,133,19,9,4,289.29,12.46
2026-03-02,Germany,Email,Mobile,Watches,162,222,138,18,12,7,1680.37,12.42
2026-03-02,Switzerland,Email,Tablet,Earrings,49,60,37,5,3,1,72.1,4.29
2026-03-02,Austria,Social Media,Desktop,Bracelets,215,293,142,25,14,5,472.54,70.76
2026-03-02,Austria,Social Media,Mobile,Earrings,339,386,240,40,24,8,554.28,111.86
2026-03-02,Switzerland,Social Media,Tablet,Bracelets,82,92,64,13,6,2,183.19,21.38
2026-03-02,Switzerland,Direct,Desktop,Necklaces,169,190,110,18,10,4,344.84,0.0
2026-03-02,Germany,Direct,Mobile,Watches,210,242,109,15,7,3,723.04,0.0
2026-03-02,Germany,Direct,Tablet,Necklaces,53,69,32,4,1,0,0.0,0.0
2026-03-02,Austria,Referral,Desktop,Watches,59,67,36,7,4,1,235.09,0.0
2026-03-02,Germany,Referral,Mobile,Watches,159,191,99,16,7,2,460.8,0.0
2026-03-02,Switzerland,Referral,Tablet,Bracelets,19,23,15,2,1,0,0.0,0.0
2026-03-03,Austria,Organic Search,Desktop,Necklaces,332,413,210,39,29,12,1026.19,0.0
2026-03-03,Austria,Organic Search,Mobile,Earrings,427,487,274,56,26,12,909.46,0.0
2026-03-03,Switzerland,Organic Search,Tablet,Watches,96,127,74,13,8,3,683.59,0.0
2026-03-03,Austria,Paid Search,Desktop,Bracelets,330,379,297,63,44,21,1793.17,302.27
2026-03-03,Germany,Paid Search,Mobile,Earrings,344,432,247,20,11,5,323.69,315.32
2026-03-03,Germany,Paid Search,Tablet,Necklaces,66,84,43,7,3,1,80.94,50.84
2026-03-03,Austria,Email,Desktop,Rings,184,228,103,12,7,4,767.05,14.19
2026-03-03,Switzerland,Email,Mobile,Earrings,152,183,144,28,19,12,858.15,8.86
2026-03-03,Germany,Email,Tablet,Rings,45,63,28,5,2,1,159.5,4.46
2026-03-03,Switzerland,Social Media,Desktop,Bracelets,164,206,143,17,12,4,376.76,62.44
2026-03-03,Germany,Social Media,Mobile,Earrings,332,392,300,48,35,13,1040.31,167.68
2026-03-03,Austria,Social Media,Tablet,Watches,60,80,57,5,2,0,0.0,34.79
2026-03-03,Austria,Direct,Desktop,Rings,210,242,109,12,6,3,503.12,0.0
2026-03-03,Germany,Direct,Mobile,Necklaces,258,351,270,28,13,6,641.85,0.0
2026-03-03,Austria,Direct,Tablet,Necklaces,50,58,45,5,3,1,91.07,0.0
2026-03-03,Germany,Referral,Desktop,Watches,66,78,39,3,1,0,0.0,0.0
2026-03-03,Switzerland,Referral,Mobile,Earrings,140,176,84,10,5,2,159.65,0.0
2026-03-03,Switzerland,Referral,Tablet,Earrings,33,38,17,3,1,0,0.0,0.0
2026-03-04,Austria,Organic Search,Desktop,Watches,324,384,240,47,32,14,2853.28,0.0
2026-03-04,Austria,Organic Search,Mobile,Watches,364,502,246,42,21,9,1940.99,0.0
2026-03-04,Germany,Organic Search,Tablet,Watches,81,105,51,6,4,1,212.92,0.0
2026-03-04,Austria,Paid Search,Desktop,Bracelets,195,260,149,15,9,4,343.32,191.88
2026-03-04,Switzerland,Paid Search,Mobile,Necklaces,339,445,312,51,30,13,1379.63,400.69
2026-03-04,Switzerland,Paid Search,Tablet,Bracelets,63,86,51,6,3,1,77.2,51.63
2026-03-04,Austria,Email,Desktop,Rings,183,243,192,35,17,9,1379.87,16.03
2026-03-04,Germany,Email,Mobile,Watches,165,206,104,8,3,1,193.19,7.04
2026-03-04,Germany,Email,Tablet,Earrings,14,20,12,2,0,0,0.0,0.87
2026-03-04,Germany,Social Media,Desktop,Earrings,257,291,199,39,25,10,626.48,134.54
2026-03-04,Germany,Social Media,Mobile,Earrings,269,349,239,48,30,11,835.03,188.11
2026-03-04,Germany,Social Media,Tablet,Bracelets,93,123,81,15,8,3,270.23,40.26
2026-03-04,Austria,Direct,Desktop,Necklaces,153,204,106,14,7,3,270.68,0.0
2026-03-04,Austria,Direct,Mobile,Bracelets,238,284,175,20,14,6,582.41,0.0
2026-03-04,Switzerland,Direct,Tablet,Bracelets,80,95,64,8,5,2,174.66,0.0
2026-03-04,Switzerland,Referral,Desktop,Earrings,61,77,47,10,5,2,131.67,0.0
2026-03-04,Austria,Referral,Mobile,Rings,174,197,123,23,15,6,1079.93,0.0
2026-03-04,Switzerland,Referral,Tablet,Watches,68,84,49,8,3,1,202.22,0.0
2026-03-05,Austria,Organic Search,Desktop,Watches,271,372,204,19,11,5,1032.15,0.0
2026-03-05,Austria,Organic Search,Mobile,Rings,408,486,349,29,15,6,966.11,0.0
2026-03-05,Switzerland,Organic Search,Tablet,Necklaces,90,116,53,9,4,1,104.92,0.0
2026-03-05,Austria,Paid Search,Desktop,Bracelets,232,288,219,28,16,7,601.22,140.62
2026-03-05,Switzerland,Paid Search,Mobile,Watches,421,496,364,34,20,9,1975.81,228.75
2026-03-05,Switzerland,Paid Search,Tablet,Necklaces,104,137,92,18,12,5,498.66,129.8
2026-03-05,Austria,Email,Desktop,Watches,71,93,67,8,4,2,489.02,6.2
2026-03-05,Switzerland,Email,Mobile,Earrings,176,218,101,13,6,3,193.72,14.59
2026-03-05,Switzerland,Email,Tablet,Necklaces,67,81,64,7,3,1,82.87,3.02
2026-03-05,Austria,Social Media,Desktop,Bracelets,240,290,177,24,15,5,363.12,88.75
2026-03-05,Germany,Social Media,Mobile,Rings,334,383,239,36,18,6,1037.99,149.9
2026-03-05,Switzerland,Social Media,Tablet,Watches,71,86,55,7,3,1,209.47,25.51
2026-03-05,Germany,Direct,Desktop,Bracelets,161,196,131,20,11,6,566.31,0.0
2026-03-05,Germany,Direct,Mobile,Necklaces,239,304,193,25,18,8,702.21,0.0
2026-03-05,Austria,Direct,Tablet,Earrings,47,64,46,8,4,2,163.12,0.0
2026-03-05,Austria,Referral,Desktop,Bracelets,76,98,56,5,3,1,88.18,0.0
2026-03-05,Austria,Referral,Mobile,Watches,132,155,85,17,8,3,561.77,0.0
2026-03-05,Switzerland,Referral,Tablet,Earrings,66,77,52,9,4,1,69.55,0.0
2026-03-06,Germany,Organic Search,Desktop,Watches,380,459,287,26,16,7,1637.69,0.0
2026-03-06,Germany,Organic Search,Mobile,Bracelets,500,608,374,34,19,9,787.16,0.0
2026-03-06,Germany,Organic Search,Tablet,Necklaces,142,181,136,14,10,5,452.46,0.0
2026-03-06,Switzerland,Paid Search,Desktop,Earrings,268,355,217,24,15,7,502.29,179.48
2026-03-06,Germany,Paid Search,Mobile,Bracelets,489,554,296,53,24,11,1120.54,488.12
2026-03-06,Switzerland,Paid Search,Tablet,Bracelets,72,84,65,13,7,3,280.54,56.22
2026-03-06,Austria,Email,Desktop,Earrings,212,245,172,14,7,4,315.17,6.42
2026-03-06,Germany,Email,Mobile,Necklaces,241,282,184,35,23,12,1333.28,19.1
2026-03-06,Austria,Email,Tablet,Watches,58,69,42,7,4,2,480.14,2.75
2026-03-06,Austria,Social Media,Desktop,Rings,288,341,221,36,24,8,1187.02,108.17
2026-03-06,Austria,Social Media,Mobile,Necklaces,359,424,275,33,21,8,684.98,122.18
2026-03-06,Switzerland,Social Media,Tablet,Watches,69,91,48,9,5,1,215.04,33.5
2026-03-06,Austria,Direct,Desktop,Earrings,156,208,118,12,8,3,242.11,0.0
2026-03-06,Germany,Direct,Mobile,Watches,311,372,280,41,24,12,2451.74,0.0
2026-03-06,Switzerland,Direct,Tablet,Bracelets,86,101,73,12,6,3,296.91,0.0
2026-03-06,Switzerland,Referral,Desktop,Watches,114,152,103,13,6,2,459.21,0.0
2026-03-06,Switzerland,Referral,Mobile,Necklaces,144,197,143,20,12,4,353.37,0.0
2026-03-06,Germany,Referral,Tablet,Rings,16,20,9,1,0,0,0.0,0.0
2026-03-07,Germany,Organic Search,Desktop,Watches,321,422,276,44,25,12,2973.97,0.0
2026-03-07,Switzerland,Organic Search,Mobile,Bracelets,453,601,294,26,13,6,520.47,0.0
2026-03-07,Austria,Organic Search,Tablet,Earrings,181,206,144,20,12,6,502.86,0.0
2026-03-07,Switzerland,Paid Search,Desktop,Watches,320,374,247,36,18,8,2082.08,224.33
2026-03-07,Austria,Paid Search,Mobile,Rings,424,517,288,40,29,15,2308.13,484.52
2026-03-07,Germany,Paid Search,Tablet,Watches,139,172,88,16,10,4,944.47,123.72
2026-03-07,Austria,Email,Desktop,Bracelets,146,192,107,13,8,4,314.02,11.58
2026-03-07,Switzerland,Email,Mobile,Watches,204,274,196,37,26,15,3910.0,21.61
2026-03-07,Switzerland,Email,Tablet,Necklaces,35,42,22,2,1,0,0.0,2.67
2026-03-07,Germany,Social Media,Desktop,Rings,225,290,161,25,16,5,951.23,90.14
2026-03-07,Austria,Social Media,Mobile,Rings,354,490,341,37,24,8,1232.19,231.59
2026-03-07,Switzerland,Social Media,Tablet,Rings,91,111,78,14,8,3,420.5,26.57
2026-03-07,Switzerland,Direct,Desktop,Necklaces,154,192,151,13,8,4,360.26,0.0
2026-03-07,Germany,Direct,Mobile,Watches,290,352,165,14,7,3,586.65,0.0
2026-03-07,Austria,Direct,Tablet,Necklaces,94,106,74,14,9,4,397.72,0.0
2026-03-07,Germany,Referral,Desktop,Rings,87,114,74,13,6,2,287.73,0.0
2026-03-07,Germany,Referral,Mobile,Necklaces,178,209,164,21,14,6,548.59,0.0
2026-03-07,Austria,Referral,Tablet,Necklaces,16,20,11,1,0,0,0.0,0.0
2026-03-08,Switzerland,Organic Search,Desktop,Earrings,277,321,237,20,14,6,503.36,0.0
2026-03-08,Switzerland,Organic Search,Mobile,Rings,484,552,311,48,25,11,1844.23,0.0
2026-03-08,Austria,Organic Search,Tablet,Rings,133,155,115,10,7,3,536.88,0.0
2026-03-08,Austria,Paid Search,Desktop,Rings,243,281,172,35,26,11,1607.91,207.27
2026-03-08,Germany,Paid Search,Mobile,Rings,344,397,238,19,11,4,545.91,242.64
2026-03-08,Switzerland,Paid Search,Tablet,Bracelets,88,116,61,10,5,2,199.56,104.01
